route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2826,HI,2826HI0,a Ituzaingo - San Alberto,395C,0,,28260,,
2826,SI,2826SI0,a Ituzaingo - San Alberto,395C,0,,28260,,
2826,DI,2826DI1,a Morón,395C,1,,28261,,
2826,FI,2826FI1,a Morón,395C,1,,28261,,
2826,HI,2826HI1,a Morón,395C,1,,28261,,
2826,SI,2826SI1,a Morón,395C,1,,28261,,
2827,DI,2827DI0,a Est. CLAyPOLE x ADROGUE,318TRONC,0,,28270,,
2827,HI,2827HI0,a Est. CLAyPOLE x ADROGUE,318TRONC,0,,28270,,
2827,SI,2827SI0,a Est. CLAyPOLE x ADROGUE,318TRONC,0,,28270,,
2827,DI,2827DI1,a Pte. La Noria x ADROGUE,318TRONC,1,,28271,,
2827,HI,2827HI1,a Pte. La Noria x ADROGUE,318TRONC,1,,28271,,
2827,SI,2827SI1,a Pte. La Noria x ADROGUE,318TRONC,1,,28271,,
2828,DI,2828DI0,a Est. LOMAS,318A,0,,28280,,
2828,HI,2828HI0,a Est. LOMAS,318A,0,,28280,,
2828,SI,2828SI0,a Est. LOMAS,318A,0,,28280,,
2828,DI,2828DI1,a Est. TURDERA x RIEGO NUÑEZ,318A,1,,28281,,
2828,HI,2828HI1,a Est. TURDERA x RIEGO NUÑEZ,318A,1,,28281,,
3032,SI,3032SI1,5 JUMBO 324,324T5F,1,,30321,,
3033,DI,3033DI0,6 EL PATO 324,324R6P,0,,30330,,
3033,HI,3033HI0,6 EL PATO 324,324R6P,0,,30330,,
3033,SI,3033SI0,6 EL PATO 324,324R6P,0,,30330,,
3033,DI,3033DI1,6 DON BOSCO 324,324R6P,1,,30331,,
3033,HI,3033HI1,6 DON BOSCO 324,324R6P,1,,30331,,
3033,SI,3033SI1,6 DON BOSCO 324,324R6P,1,,30331,,
3034,DI,3034DI0,6 CAROLINA 324,324R6C,0,,30340,,
3034,HI,3034HI0,6 CAROLINA 324,324R6C,0,,30340,,
3034,SI,3034SI0,6 CAROLINA 324,324R6C,0,,30340,,
3034,DI,3034DI1,6 DON BOSCO 324,324R6C,1,,30341,,
3034,HI,3034HI1,6 DON BOSCO 324,324R6C,1,,30341,,
3034,SI,3034SI1,6 DON BOSCO 324,324R6C,1,,30341,,
3035,DI,3035DI0,9 BOSQUES 324,324R9,0,,30350,,
3035,HI,3035HI0,9 BOSQUES 324,324R9,0,,30350,,
3035,SI,3035SI0,9 BOSQUES 324,324R9,0,,30350,,
3035,DI,3035DI1,9 WALMART 324,324R9,1,,30351,,
4349,SI,4349SI1,Velez Sarsfield,099A,1,,43491,,
4354,DI,4354DI0,Pza. Constitución - IDA,061A,0,,43540,,
4354,FI,4354FI0,Pza. Constitución - IDA,061A,0,,43540,,
4354,HI,4354HI0,Pza. Constitución - IDA,061A,0,,43540,,
4354,SI,4354SI0,Pza. Constitución - IDA,061A,0,,43540,,
4395,HI,4395HI0,a Villa Celina,143E,0,,43950,,
4395,SI,4395SI0,a Villa Celina,143E,0,,43950,,
4395,HI,4395HI1,a E - Pto. Nuevo x Unanué,143E,1,,43951,,
4395,SI,4395SI1,a E - Pto. Nuevo x Unanué,143E,1,,43951,,
4396,DI,4396DI0,a Tapiales,143F,0,,43960,,
4396,FI,4396FI0,a Tapiales,143F,0,,43960,,
4396,HI,4396HI0,a Tapiales,143F,0,,43960,,
4396,SI,4396SI0,a Tapiales,143F,0,,43960,,
4396,DI,4396DI1,F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,143F,1,,43961,,
4396,FI,4396FI1,F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,143F,1,,43961,,
4396,HI,4396HI1,F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,143F,1,,43961,,
4396,SI,4396SI1,F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,143F,1,,43961,,
4397,HI,4397HI0,a Villa Celina,143G,0,,43970,,
4397,SI,4397SI0,a Villa Celina,143G,0,,43970,,
4397,HI,4397HI1,a G - Pto. Nuevo x Soldado Juan Rava,143G,1,,43971,,
4397,SI,4397SI1,a G - Pto. Nuevo x Soldado Juan Rava,143G,1,,43971,,
366,SI,366SI0,a Tablada,126B,0,,3660,,
366,DI,366DI1,a Tribunales de Retiro/Htal. Ferroviario,126B,1,,3661,,
366,FI,366FI1,a Tribunales de Retiro/Htal. Ferroviario,126B,1,,3661,,
366,HI,366HI1,a Tribunales de Retiro/Htal. Ferroviario,126B,1,,3661,,
366,SI,366SI1,a Tribunales de Retiro/Htal. Ferroviario,126B,1,,3661,,
378,DI,378DI0,a Villa Albertina,141A,0,,3780,,
378,FI,378FI0,a Villa Albertina,141A,0,,3780,,
378,HI,378HI0,a Villa Albertina,141A,0,,3780,,
466,HI,466HI1,a Pza. Italia,128A,1,,4661,,
466,SI,466SI1,a Pza. Italia,128A,1,,4661,,
469,DI,469DI0,B - Est. Liniers,034B,0,,4690,,
469,FI,469FI0,B - Est. Liniers,034B,0,,4690,,
469,HI,469HI0,B - Est. Liniers,034B,0,,4690,,
469,SI,469SI0,B - Est. Liniers,034B,0,,4690,,
469,DI,469DI1,B - Cdad. Universitaria,034B,1,,4691,,
469,FI,469FI1,B - Cdad. Universitaria,034B,1,,4691,,
469,HI,469HI1,B - Cdad. Universitaria,034B,1,,4691,,
636,HI,636HI1,x colectora Palermo Once Mercedes,057L,1,,6361,,
636,SI,636SI1,x colectora Palermo Once Mercedes,057L,1,,6361,,
638,DI,638DI0,M - Expreso x Autop (Av. Brig. Gral. JM de Rosas),088M,0,,6380,,
638,FI,638FI0,M - Expreso x Autop (Av. Brig. Gral. JM de Rosas),088M,0,,6380,,
638,HI,638HI0,M - Expreso x Autop (Av. Brig. Gral. JM de Rosas),088M,0,,6380,,
638,SI,638SI0,M - Expreso x Autop (Av. Brig. Gral. JM de Rosas),088M,0,,6380,,
638,DI,638DI1,M-Expreso x Autop. - Pza. Miserere,088M,1,,6381,,
638,FI,638FI1,M-Expreso x Autop. - Pza. Miserere,088M,1,,6381,,
638,HI,638HI1,M-Expreso x Autop. - Pza. Miserere,088M,1,,6381,,
638,SI,638SI1,M-Expreso x Autop. - Pza. Miserere,088M,1,,6381,,
639,HI,639HI0,Ramal B - Mataderos,103B,0,,6390,,
639,HI,639HI1,Ramal B - Carlos Calvo y Azopardo,103B,1,,6391,,
640,HI,640HI0,Ramal C - Est. Tapiales,103C,0,,6400,,
640,HI,640HI1,Ramal C - Pra. Junta,103C,1,,6401,,
641,HI,641HI0,Ramal D - Pra. Junta,103D,0,,6410,,
641,HI,641HI1,Ramal D - Carlos Calvo y Azopardo,103D,1,,6411,,
642,DI,642DI0,1 - Monte Grande x Bv. Buenos Aires,165A,0,,6420,,
642,FI,642FI0,1 - Monte Grande x Bv. Buenos Aires,165A,0,,6420,,
642,HI,642HI0,1 - Monte Grande x Bv. Buenos Aires,165A,0,,6420,,
662,HI,662HI1,a Pra. Junta,180B,1,,6621,,
662,SI,662SI1,a Pra. Junta,180B,1,,6621,,
663,DI,663DI0,a González Catán x Bº San Alberto,180C,0,,6630,,
663,FI,663FI0,a González Catán x Bº San Alberto,180C,0,,6630,,
663,HI,663HI0,a González Catán x Bº San Alberto,180C,0,,6630,,
663,SI,663SI0,a González Catán x Bº San Alberto,180C,0,,6630,,
663,DI,663DI1,a Pra. Junta,180C,1,,6631,,
663,FI,663FI1,a Pra. Junta,180C,1,,6631,,
663,HI,663HI1,a Pra. Junta,180C,1,,6631,,
686,HI,686HI1,a Pompeya,070A,1,,6861,,
686,SI,686SI1,a Pompeya,070A,1,,6861,,
687,DI,687DI0,a Est. Avellaneda,446A,0,,6870,,
687,HI,687HI0,a Est. Avellaneda,446A,0,,6870,,
687,SI,687SI0,a Est. Avellaneda,446A,0,,6870,,
687,DI,687DI1,a Est. Lanus,446A,1,,6871,,
687,HI,687HI1,a Est. Lanus,446A,1,,6871,,
687,SI,687SI1,a Est. Lanus,446A,1,,6871,,
688,DI,688DI0,x Pte. La Noria - Pavon y Mitre - IDA,421A,0,,6880,,
688,HI,688HI0,x Pte. La Noria - Pavon y Mitre - IDA,421A,0,,6880,,
688,SI,688SI0,x Pte. La Noria - Pavon y Mitre - IDA,421A,0,,6880,,
1182,SI,1182SI0,H - CEMENTERIO - B. OBRERO x UNION (VERDE),202H,0,,11820,,
1182,DI,1182DI1,H - UNION x B. OBRERO - LOS TALAS (BLANCO),202H,1,,11821,,
1182,HI,1182HI1,H - UNION x B. OBRERO - LOS TALAS (BLANCO),202H,1,,11821,,
1182,SI,1182SI1,H - UNION x B. OBRERO - LOS TALAS (BLANCO),202H,1,,11821,,
1183,DI,1183DI1,G - LOS TALAS (BLANCO),202I,1,,11831,,
1183,HI,1183HI1,G - LOS TALAS (BLANCO),202I,1,,11831,,
1183,SI,1183SI1,G - LOS TALAS (BLANCO),202I,1,,11831,,
1184,DI,1184DI1,J (ROJO) - VUELTA,202J,1,,11841,,
1184,FI,1184FI1,J (ROJO) - VUELTA,202J,1,,11841,,
1184,HI,1184HI1,J (ROJO) - VUELTA,202J,1,,11841,,
1184,SI,1184SI1,J (ROJO) - VUELTA,202J,1,,11841,,
1201,DI,1201DI0,B X 64 (BLANCO) - IDA,214B64,0,,12010,,
1201,HI,1201HI0,B X 64 (BLANCO) - IDA,214B64,0,,12010,,
1201,SI,1201SI0,B X 64 (BLANCO) - IDA,214B64,0,,12010,,
1201,DI,1201DI1,B X 64 (BLANCO) - VUELTA,214B64,1,,12011,,
1201,HI,1201HI1,B X 64 (BLANCO) - VUELTA,214B64,1,,12011,,
1201,SI,1201SI1,B X 64 (BLANCO) - VUELTA,214B64,1,,12011,,
1202,HI,1202HI0,D (AMARILLO) - IDA,214D,0,,12020,,
1202,SI,1202SI0,D (AMARILLO) - IDA,214D,0,,12020,,
1202,HI,1202HI1,D (AMARILLO) - VUELTA,214D,1,,12021,,
1202,SI,1202SI1,D (AMARILLO) - VUELTA,214D,1,,12021,,
1203,DI,1203DI0,A1 (BLANCO),273A,0,,12030,,
1203,HI,1203HI0,A1 (BLANCO),273A,0,,12030,,
1203,SI,1203SI0,A1 (BLANCO),273A,0,,12030,,
1283,DI,1283DI1,a Constitución,060I,1,,12831,,
1283,FI,1283FI1,a Constitución,060I,1,,12831,,
1283,HI,1283HI1,a Constitución,060I,1,,12831,,
1283,SI,1283SI1,a Constitución,060I,1,,12831,,
1284,DI,1284DI0,a Panamericana R,060J,0,,12840,,
1284,FI,1284FI0,a Panamericana R,060J,0,,12840,,
1284,HI,1284HI0,a Panamericana R,060J,0,,12840,,
1284,SI,1284SI0,a Panamericana R,060J,0,,12840,,
1284,DI,1284DI1,a Constitución,060J,1,,12841,,
1284,FI,1284FI1,a Constitución,060J,1,,12841,,
1284,HI,1284HI1,a Constitución,060J,1,,12841,,
1284,SI,1284SI1,a Constitución,060J,1,,12841,,
1481,SI,1481SI0,Ramalizacion x San Damian - IDA,464C,0,,14810,,
1481,DI,1481DI1,Ramalizacion x San Damian - VUELTA,464C,1,,14811,,
1481,HI,1481HI1,Ramalizacion x San Damian - VUELTA,464C,1,,14811,,
1481,SI,1481SI1,Ramalizacion x San Damian - VUELTA,464C,1,,14811,,
1482,DI,1482DI0,Ramal D - Felix Frias - IDA,464D,0,,14820,,
1482,HI,1482HI0,Ramal D - Felix Frias - IDA,464D,0,,14820,,
1482,SI,1482SI0,Ramal D - Felix Frias - IDA,464D,0,,14820,,
1482,DI,1482DI1,Ramal D - Felix Frias - VUELTA,464D,1,,14821,,
1482,HI,1482HI1,Ramal D - Felix Frias - VUELTA,464D,1,,14821,,
1482,SI,1482SI1,Ramal D - Felix Frias - VUELTA,464D,1,,14821,,
1495,DI,1495DI0,a Granaderos y Vergara-Villa Club x Fca. Scholnik,443ABA,0,,14950,,
1495,HI,1495HI0,a Granaderos y Vergara-Villa Club x Fca. Scholnik,443ABA,0,,14950,,
1495,SI,1495SI0,a Granaderos y Vergara-Villa Club x Fca. Scholnik,443ABA,0,,14950,,
1496,DI,1496DI0,Ramal 2 - Est. Morón x Bº El Libertador - IDA,443ABB,0,,14960,,
1496,HI,1496HI0,Ramal 2 - Est. Morón x Bº El Libertador - IDA,443ABB,0,,14960,,
1671,DI,1671DI1,a Calle 21 - VUELTA,031A,1,,16711,,
1671,FI,1671FI1,a Calle 21 - VUELTA,031A,1,,16711,,
1671,HI,1671HI1,a Calle 21 - VUELTA,031A,1,,16711,,
1671,SI,1671SI1,a Calle 21 - VUELTA,031A,1,,16711,,
1672,DI,1672DI0,a Olimpo y C. de Cintura x Baradero,031B,0,,16720,,
1672,FI,1672FI0,a Olimpo y C. de Cintura x Baradero,031B,0,,16720,,
1672,HI,1672HI0,a Olimpo y C. de Cintura x Baradero,031B,0,,16720,,
1672,SI,1672SI0,a Olimpo y C. de Cintura x Baradero,031B,0,,16720,,
1672,DI,1672DI1,a Pza. Miserere x Baradero,031B,1,,16721,,
1672,FI,1672FI1,a Pza. Miserere x Baradero,031B,1,,16721,,
1800,FI,1800FI0,a Est. Independecia,193C,0,,18000,,
1800,HI,1800HI0,a Est. Independecia,193C,0,,18000,,
1800,SI,1800SI0,a Est. Independecia,193C,0,,18000,,
1800,DI,1800DI1,a Est. Saenz,193C,1,,18001,,
1800,FI,1800FI1,a Est. Saenz,193C,1,,18001,,
1800,HI,1800HI1,a Est. Saenz,193C,1,,18001,,
1866,DI,1866DI0,Pque. Industrial Semirápido - IDA,561A,0,,18660,,
1866,FI,1866FI0,Pque. Industrial Semirápido - IDA,561A,0,,18660,,
1866,HI,1866HI0,Pque. Industrial Semirápido - IDA,561A,0,,18660,,
1866,SI,1866SI0,Pque. Industrial Semirápido - IDA,561A,0,,18660,,
1866,DI,1866DI1,Pque. Industrial Semirápido - VUELTA,561A,1,,18661,,
1866,FI,1866FI1,Pque. Industrial Semirápido - VUELTA,561A,1,,18661,,
1866,HI,1866HI1,Pque. Industrial Semirápido - VUELTA,561A,1,,18661,,
1866,SI,1866SI1,Pque. Industrial Semirápido - VUELTA,561A,1,,18661,,
1868,DI,1868DI0,Ramal B - IDA,562B,0,,18680,,
1868,FI,1868FI0,Ramal B - IDA,562B,0,,18680,,
1868,HI,1868HI0,Ramal B - IDA,562B,0,,18680,,
1868,SI,1868SI0,Ramal B - IDA,562B,0,,18680,,
1868,DI,1868DI1,Ramal B - VUELTA,562B,1,,18681,,
1868,FI,1868FI1,Ramal B - VUELTA,562B,1,,18681,,
1868,HI,1868HI1,Ramal B - VUELTA,562B,1,,18681,,
1868,SI,1868SI1,Ramal B - VUELTA,562B,1,,18681,,
1869,DI,1869DI0,Ramal C - IDA,562C,0,,18690,,
1869,FI,1869FI0,Ramal C - IDA,562C,0,,18690,,
1869,HI,1869HI0,Ramal C - IDA,562C,0,,18690,,
1869,SI,1869SI0,Ramal C - IDA,562C,0,,18690,,
1869,DI,1869DI1,Ramal C - VUELTA,562C,1,,18691,,
1869,FI,1869FI1,Ramal C - VUELTA,562C,1,,18691,,
1869,HI,1869HI1,Ramal C - VUELTA,562C,1,,18691,,
1869,SI,1869SI1,Ramal C - VUELTA,562C,1,,18691,,
1964,DI,1964DI0,N - Expreso x Autop.(Av. Brig. Gral. JM de Rosas),088N,0,,19640,,
1964,FI,1964FI0,N - Expreso x Autop.(Av. Brig. Gral. JM de Rosas),088N,0,,19640,,
1964,HI,1964HI0,N - Expreso x Autop.(Av. Brig. Gral. JM de Rosas),088N,0,,19640,,
1964,SI,1964SI0,N - Expreso x Autop.(Av. Brig. Gral. JM de Rosas),088N,0,,19640,,
1964,DI,1964DI1,N-Expreso x Autop. y Av. Gral Rojo-Pza. Miserere,088N,1,,19641,,
1964,FI,1964FI1,N-Expreso x Autop. y Av. Gral Rojo-Pza. Miserere,088N,1,,19641,,
1964,HI,1964HI1,N-Expreso x Autop. y Av. Gral Rojo-Pza. Miserere,088N,1,,19641,,
1964,SI,1964SI1,N-Expreso x Autop. y Av. Gral Rojo-Pza. Miserere,088N,1,,19641,,
1967,DI,1967DI0,x colectora Lujan Palermo,057C,0,,19670,,
1967,FI,1967FI0,x colectora Lujan Palermo,057C,0,,19670,,
1967,HI,1967HI0,x colectora Lujan Palermo,057C,0,,19670,,
1967,SI,1967SI0,x colectora Lujan Palermo,057C,0,,19670,,
1967,DI,1967DI1,x colectora Palermo Lujan,057C,1,,19671,,
1967,FI,1967FI1,x colectora Palermo Lujan,057C,1,,19671,,
1967,HI,1967HI1,x colectora Palermo Lujan,057C,1,,19671,,
1967,SI,1967SI1,x colectora Palermo Lujan,057C,1,,19671,,
2472,DI,2472DI0,a 9 de Julio y C. Pellegrini,124A,0,,24720,,
2472,FI,2472FI0,a 9 de Julio y C. Pellegrini,124A,0,,24720,,
2472,HI,2472HI0,a 9 de Julio y C. Pellegrini,124A,0,,24720,,
2665,HI,2665HI0,a Pte.Saaverda (Blanco),314A,0,,26650,,
2665,SI,2665SI0,a Pte.Saaverda (Blanco),314A,0,,26650,,
2665,DI,2665DI1,a Sarratea (Rojo),314A,1,,26651,,
2665,HI,2665HI1,a Sarratea (Rojo),314A,1,,26651,,
2665,SI,2665SI1,a Sarratea (Rojo),314A,1,,26651,,
2666,DI,2666DI0,Munro (Amarillo),314B,0,,26660,,
2666,HI,2666HI0,Munro (Amarillo),314B,0,,26660,,
2666,SI,2666SI0,Munro (Amarillo),314B,0,,26660,,
2666,DI,2666DI1,Villa Hidalgo (Amarillo),314B,1,,26661,,
2666,HI,2666HI1,Villa Hidalgo (Amarillo),314B,1,,26661,,
2666,SI,2666SI1,Villa Hidalgo (Amarillo),314B,1,,26661,,
2667,DI,2667DI0,a Boulogne-J.L.Suarez-V.Ballester (Azul) - IDA,314C,0,,26670,,
2667,HI,2667HI0,a Boulogne-J.L.Suarez-V.Ballester (Azul) - IDA,314C,0,,26670,,
2667,SI,2667SI0,a Boulogne-J.L.Suarez-V.Ballester (Azul) - IDA,314C,0,,26670,,
2828,SI,2828SI1,a Est. TURDERA x RIEGO NUÑEZ,318A,1,,28281,,
2829,DI,2829DI0,a MONTE GRANDE x SEGUI,318B,0,,28290,,
2829,HI,2829HI0,a MONTE GRANDE x SEGUI,318B,0,,28290,,
2829,SI,2829SI0,a MONTE GRANDE x SEGUI,318B,0,,28290,,
2829,DI,2829DI1,a Pte. DE La Noria,318B,1,,28291,,
2829,HI,2829HI1,a Pte. DE La Noria,318B,1,,28291,,
2829,SI,2829SI1,a Pte. DE La Noria,318B,1,,28291,,
2830,DI,2830DI0,a Est. CLAyPOLE x BURZACO,318C,0,,28300,,
2830,HI,2830HI0,a Est. CLAyPOLE x BURZACO,318C,0,,28300,,
2830,SI,2830SI0,a Est. CLAyPOLE x BURZACO,318C,0,,28300,,
2830,DI,2830DI1,a Pte. DE La Noria x BURZACO,318C,1,,28301,,
2830,HI,2830HI1,a Pte. DE La Noria x BURZACO,318C,1,,28301,,
3035,HI,3035HI1,9 WALMART 324,324R9,1,,30351,,
3035,SI,3035SI1,9 WALMART 324,324R9,1,,30351,,
3036,HI,3036HI0,9 BOSQUES 324,324R9F,0,,30360,,
3036,SI,3036SI0,9 BOSQUES 324,324R9F,0,,30360,,
3036,HI,3036HI1,9 Htal. EL CRUCE 324,324R9F,1,,30361,,
3036,SI,3036SI1,9 Htal. EL CRUCE 324,324R9F,1,,30361,,
3037,DI,3037DI0,16 Est. VARELA 324,324R16,0,,30370,,
3037,HI,3037HI0,16 Est. VARELA 324,324R16,0,,30370,,
3037,SI,3037SI0,16 Est. VARELA 324,324R16,0,,30370,,
3037,DI,3037DI1,16 DON BOSCO 324,324R16,1,,30371,,
3037,HI,3037HI1,16 DON BOSCO 324,324R16,1,,30371,,
3037,SI,3037SI1,16 DON BOSCO 324,324R16,1,,30371,,
3038,HI,3038HI0,a Correo Central,031E,0,,30380,,
3038,SI,3038SI0,a Correo Central,031E,0,,30380,,
3038,HI,3038HI1,a Htal. Posadas,031E,1,,30381,,
3038,SI,3038SI1,a Htal. Posadas,031E,1,,30381,,
3041,DI,3041DI1,a Monteverde,257A,1,,30411,,
3041,HI,3041HI1,a Monteverde,257A,1,,30411,,
4355,DI,4355DI0,C - Expreso a San Miguel,163C,0,,43550,,
4355,FI,4355FI0,C - Expreso a San Miguel,163C,0,,43550,,
4355,HI,4355HI0,C - Expreso a San Miguel,163C,0,,43550,,
4355,SI,4355SI0,C - Expreso a San Miguel,163C,0,,43550,,
4355,DI,4355DI1,C-Expreso - Pra. Junta,163C,1,,43551,,
4355,FI,4355FI1,C-Expreso - Pra. Junta,163C,1,,43551,,
4355,HI,4355HI1,C-Expreso - Pra. Junta,163C,1,,43551,,
4355,SI,4355SI1,C-Expreso - Pra. Junta,163C,1,,43551,,
4357,DI,4357DI0,Pza Constitución - IDA,062A,0,,43570,,
4357,FI,4357FI0,Pza Constitución - IDA,062A,0,,43570,,
4357,HI,4357HI0,Pza Constitución - IDA,062A,0,,43570,,
4357,SI,4357SI0,Pza Constitución - IDA,062A,0,,43570,,
4358,DI,4358DI0,Ramal E - Expreso a Navarro,136E,0,,43580,,
4358,FI,4358FI0,Ramal E - Expreso a Navarro,136E,0,,43580,,
4358,HI,4358HI0,Ramal E - Expreso a Navarro,136E,0,,43580,,
4358,SI,4358SI0,Ramal E - Expreso a Navarro,136E,0,,43580,,
4358,DI,4358DI1,E-Expreso - Pra. Junta,136E,1,,43581,,
4358,FI,4358FI1,E-Expreso - Pra. Junta,136E,1,,43581,,
4358,HI,4358HI1,E-Expreso - Pra. Junta,136E,1,,43581,,
4358,SI,4358SI1,E-Expreso - Pra. Junta,136E,1,,43581,,
4359,DI,4359DI0,Ramal F - a Est. Central Merlo,136F,0,,43590,,
6267,DI,6267DI0,A - Est. Boulogne (Línea Mitre),140A,0,,62670,,
6267,FI,6267FI0,A - Est. Boulogne (Línea Mitre),140A,0,,62670,,
6267,HI,6267HI0,A - Est. Boulogne (Línea Mitre),140A,0,,62670,,
6267,SI,6267SI0,A - Est. Boulogne (Línea Mitre),140A,0,,62670,,
6267,DI,6267DI1,A - CCK,140A,1,,62671,,
6267,FI,6267FI1,A - CCK,140A,1,,62671,,
6267,HI,6267HI1,A - CCK,140A,1,,62671,,
6267,SI,6267SI1,A - CCK,140A,1,,62671,,
378,SI,378SI0,a Villa Albertina,141A,0,,3780,,
378,DI,378DI1,a Pza. Italia,141A,1,,3781,,
378,FI,378FI1,a Pza. Italia,141A,1,,3781,,
378,HI,378HI1,a Pza. Italia,141A,1,,3781,,
378,SI,378SI1,a Pza. Italia,141A,1,,3781,,
379,DI,379DI0,a Villa Albertina,141B,0,,3790,,
379,FI,379FI0,a Villa Albertina,141B,0,,3790,,
379,HI,379HI0,a Villa Albertina,141B,0,,3790,,
379,SI,379SI0,a Villa Albertina,141B,0,,3790,,
379,DI,379DI1,a Pza. Italia x Bº Gral. Savio,141B,1,,3791,,
379,FI,379FI1,a Pza. Italia x Bº Gral. Savio,141B,1,,3791,,
379,HI,379HI1,a Pza. Italia x Bº Gral. Savio,141B,1,,3791,,
469,SI,469SI1,B - Cdad. Universitaria,034B,1,,4691,,
474,DI,474DI0,C - Cementerio,148A,0,,4740,,
474,FI,474FI0,C - Cementerio,148A,0,,4740,,
474,HI,474HI0,C - Cementerio,148A,0,,4740,,
474,SI,474SI0,C - Cementerio,148A,0,,4740,,
474,DI,474DI1,a Constitución,148A,1,,4741,,
474,FI,474FI1,a Constitución,148A,1,,4741,,
474,HI,474HI1,a Constitución,148A,1,,4741,,
474,SI,474SI1,a Constitución,148A,1,,4741,,
475,DI,475DI0,C - Capilla,148B,0,,4750,,
475,FI,475FI0,C - Capilla,148B,0,,4750,,
475,HI,475HI0,C - Capilla,148B,0,,4750,,
475,SI,475SI0,C - Capilla,148B,0,,4750,,
475,DI,475DI1,a Constitución,148B,1,,4751,,
475,FI,475FI1,a Constitución,148B,1,,4751,,
475,HI,475HI1,a Constitución,148B,1,,4751,,
642,SI,642SI0,1 - Monte Grande x Bv. Buenos Aires,165A,0,,6420,,
642,DI,642DI1,1 - Pza. Miserere x Bv. Buenos Aires,165A,1,,6421,,
642,FI,642FI1,1 - Pza. Miserere x Bv. Buenos Aires,165A,1,,6421,,
642,HI,642HI1,1 - Pza. Miserere x Bv. Buenos Aires,165A,1,,6421,,
642,SI,642SI1,1 - Pza. Miserere x Bv. Buenos Aires,165A,1,,6421,,
643,DI,643DI0,2 - Monte Grande x San Martín,165B,0,,6430,,
643,FI,643FI0,2 - Monte Grande x San Martín,165B,0,,6430,,
643,HI,643HI0,2 - Monte Grande x San Martín,165B,0,,6430,,
663,SI,663SI1,a Pra. Junta,180C,1,,6631,,
664,DI,664DI0,a San Justo x Necochea,180D,0,,6640,,
664,FI,664FI0,a San Justo x Necochea,180D,0,,6640,,
664,HI,664HI0,a San Justo x Necochea,180D,0,,6640,,
664,SI,664SI0,a San Justo x Necochea,180D,0,,6640,,
664,DI,664DI1,a Pra. Junta,180D,1,,6641,,
664,FI,664FI1,a Pra. Junta,180D,1,,6641,,
664,HI,664HI1,a Pra. Junta,180D,1,,6641,,
664,SI,664SI1,a Pra. Junta,180D,1,,6641,,
688,DI,688DI1,x Pte. La Noria - Pavon y Mitre - VUELTA,421A,1,,6881,,
688,HI,688HI1,x Pte. La Noria - Pavon y Mitre - VUELTA,421A,1,,6881,,
688,SI,688SI1,x Pte. La Noria - Pavon y Mitre - VUELTA,421A,1,,6881,,
726,DI,726DI0,Ramal A - IDA,532A,0,,7260,,
726,FI,726FI0,Ramal A - IDA,532A,0,,7260,,
726,HI,726HI0,Ramal A - IDA,532A,0,,7260,,
726,SI,726SI0,Ramal A - IDA,532A,0,,7260,,
726,DI,726DI1,Ramal A - VUELTA,532A,1,,7261,,
726,FI,726FI1,Ramal A - VUELTA,532A,1,,7261,,
726,HI,726HI1,Ramal A - VUELTA,532A,1,,7261,,
726,SI,726SI1,Ramal A - VUELTA,532A,1,,7261,,
727,DI,727DI0,Ramal B - IDA,532B,0,,7270,,
727,FI,727FI0,Ramal B - IDA,532B,0,,7270,,
727,HI,727HI0,Ramal B - IDA,532B,0,,7270,,
727,SI,727SI0,Ramal B - IDA,532B,0,,7270,,
728,DI,728DI0,Ramal C - IDA,532C,0,,7280,,
728,FI,728FI0,Ramal C - IDA,532C,0,,7280,,
728,HI,728HI0,Ramal C - IDA,532C,0,,7280,,
728,SI,728SI0,Ramal C - IDA,532C,0,,7280,,
728,DI,728DI1,Ramal C - VUELTA,532C,1,,7281,,
728,FI,728FI1,Ramal C - VUELTA,532C,1,,7281,,
728,HI,728HI1,Ramal C - VUELTA,532C,1,,7281,,
728,SI,728SI1,Ramal C - VUELTA,532C,1,,7281,,
729,DI,729DI0,Ramal D - IDA,532D,0,,7290,,
729,FI,729FI0,Ramal D - IDA,532D,0,,7290,,
729,HI,729HI0,Ramal D - IDA,532D,0,,7290,,
729,SI,729SI0,Ramal D - IDA,532D,0,,7290,,
729,DI,729DI1,Ramal D - VUELTA,532D,1,,7291,,
729,FI,729FI1,Ramal D - VUELTA,532D,1,,7291,,
729,HI,729HI1,Ramal D - VUELTA,532D,1,,7291,,
729,SI,729SI1,Ramal D - VUELTA,532D,1,,7291,,
733,DI,733DI0,Ramal A - IDA,543A,0,,7330,,
733,FI,733FI0,Ramal A - IDA,543A,0,,7330,,
733,HI,733HI0,Ramal A - IDA,543A,0,,7330,,
733,SI,733SI0,Ramal A - IDA,543A,0,,7330,,
733,DI,733DI1,Ramal A - VUELTA,543A,1,,7331,,
733,FI,733FI1,Ramal A - VUELTA,543A,1,,7331,,
733,HI,733HI1,Ramal A - VUELTA,543A,1,,7331,,
733,SI,733SI1,Ramal A - VUELTA,543A,1,,7331,,
